rest_link,budget_dummy,discount_dummy,chain_dummy,city_dummy,longitude,latitude,pic_count,primary_cuisine,cuisines_list,cuisine_names,categories_count,category_names,products_count,products_names,feat_products_count,feat_products_names
noix/rui-lin-mei-er-mei-ban-qiao-xin-yi-dian,2,True,,new-taipei-city,121.7714614868164,24.9864559173584,16,台式,"['早餐', '台式']",早餐台式,4,套餐香煎蛋餅活力單品炸物點心,34,滿福堡套餐1（無菜）【獨家餐點】滿福堡套餐2【無菜 | 獨家餐點】宮保雞丁鐵板麵套餐【獨家餐點】奶油培根鐵板麵套餐【獨家餐點】義式茄汁鐵板麵套餐黑胡椒鐵板麵套餐蘑菇鐵板麵套餐双人套餐【獨家餐點】爆炸套餐【獨家餐點】蛋餅套餐【獨家餐點】卡啦堡套餐【獨家餐點】總匯套餐【獨家餐點】美式套餐兒童套餐德式套餐原味蛋餅起司蛋餅火腿蛋餅玉米蛋餅培根蛋餅熱狗蛋餅薯餅蛋餅鮪魚蛋餅豬排蛋餅燻雞絲蛋餅咔啦雞腿蛋餅果醬乳酪餅港式蘿蔔糕蔥抓餅麥克雞塊酥炸雞球黃金脆薯薯餅熱狗,6,宮保雞丁鐵板麵套餐【獨家餐點】蘑菇鐵板麵套餐卡啦堡套餐【獨家餐點】總匯套餐【獨家餐點】美式套餐兒童套餐
fsz0/dao-fan-dian,1,False,,new-taipei-city,121.7714614868164,24.9864559173584,16,台式,['台式'],台式,2,主食飲品,23,黑胡椒牛肉飯黑胡椒牛肉麵紅燒牛肉飯沙茶滑蛋牛肉飯沙茶滑蛋牛肉麵黑胡椒豬肉飯黑胡椒豬肉麵蜜汁豬肉飯蜜汁豬肉麵梅干扣肉飯梅干扣肉麵三杯雞飯三杯雞麵宮保雞丁飯宮保雞丁麵咖哩雞肉飯咖哩雞肉麵麻婆豆腐飯麻婆豆腐麵烏梅汁紅茶綠茶烏龍茶,4,黑胡椒牛肉飯紅燒牛肉飯沙茶滑蛋牛肉飯NANANA
v4oz/he-zi-zhi-jia-ban-qiao-nan-ya-ye-shi,3,True,he-zi-zhi-jia-ban-qiao-nan-ya-ye-shi,new-taipei-city,121.7714614868164,24.9864559173584,9,台式,"['麵食', '台式']",麵食台式,2,主食單點,14,蚵仔湯蚵仔麵蚵仔米粉蚵仔冬粉蚵仔麵線蚵仔乾麵清乾麵清湯麵乾拌蚵仔蚵仔煎瓜仔肉飯魯肉飯燙青菜芋頭椰汁西米露,6,蚵仔湯蚵仔麵蚵仔乾麵乾拌蚵仔蚵仔煎芋頭椰汁西米露
f1km/nan-ya-kuai-chao,2,False,,new-taipei-city,121.7714614868164,24.9864559173584,22,台式,"['麵食', '台式']",麵食台式,6,飲料粥飯類麵類快炒類湯類,39,可樂無刺司目魚肚粥肉絲蛋炒飯牛肉炒飯羊肉炒飯蝦仁炒飯香腸炒飯牛肉燴飯羊肉燴飯鹹豬肉炒飯牛肉炒麵羊肉炒麵海鮮炒麵海鮮湯麵蝦仁烘蛋沙茶牛肉沙茶羊肉蔥蛋炒青菜皮蛋豆腐蔥爆羊肉蔥爆牛肉炒沙茶螺肉蝦仁滑蛋鹹酥蝦炒海瓜子豆鼓魚肚生炒魷魚蒼蠅上樹生炒三鮮炒蒜苗鹹豬肉九層塔蛋芹菜花枝麻油腰子無刺司目魚肚湯蛤仔湯蛋花湯司目魚丸湯薑絲羊肉湯,6,牛肉炒飯羊肉炒飯蝦仁炒飯香腸炒飯牛肉燴飯牛肉炒麵
u2sw/fan-dian-chao-fan-zhuan-mai-dian,2,False,,new-taipei-city,121.7714614868164,24.9864559173584,14,台式,"['台式', '便當']",台式便當,6,炒飯類炒麵類湯麵類小炒類小菜類湯類,31,鹹豬肉蛋炒飯沙茶羊肉蛋炒飯麻油雞肉蛋炒飯沙茶牛肉蛋炒飯香腸蛋炒飯蝦仁蛋炒飯火腿蛋炒飯肉絲蛋炒飯雞肉蛋炒飯韓式泡菜蛋炒飯綜合蛋炒飯什錦炒烏龍麵沙茶羊肉炒烏龍麵沙茶牛肉炒烏龍麵什錦炒麵沙茶羊肉炒麵肉絲蛋炒烏龍麵肉絲炒麵沙茶牛肉炒麵什錦湯烏龍麵肉絲湯油麵什錦湯油麵肉絲湯烏龍麵沙茶炒牛肉炒青菜沙茶炒羊肉蒜泥白肉紫菜蛋花湯貢丸蛋花湯貢丸湯淡水魚丸湯,6,鹹豬肉蛋炒飯沙茶羊肉蛋炒飯沙茶牛肉蛋炒飯蝦仁蛋炒飯綜合蛋炒飯蒜泥白肉
x0jp/long-an-tie-ban-shao-ban-qiao-nan-ya-dian,3,False,long-an-tie-ban-shao,new-taipei-city,121.7714614868164,24.9864559173584,29,台式,"['鐵板燒', '台式']",鐵板燒台式,3,套餐鐵板燒單點,39,餐點如需調整口味請備註青菜一律不加辣，如有需要請備註全家福套餐雙人分享餐經濟套餐澳洲M9和牛原味沙朗牛排美味牛肉片美味羊肉片美味豬肉片台式椒鹽松阪豬香濃起司雞排泰式酸甜雞排塔香三杯雞腿排蒜香雞腿排龍眼花蜜汁雞腿排香煎巴沙魚檸香智利鮭魚香煎比目魚(鱈魚)香煎挪威薄鹽鯖魚北海道鮮干貝(生食級)檸香鮮蝦(去殼)奶油蝦仁塔香三杯魷魚蒜味東石鮮蚵奶油鮮香菇滑蛋虱目魚柳奶油香菇鐵板豆腐菇菇蛋起司蛋明太子煎蛋香蒜辣椒(瓶)炒食蔬炒豆芽蔥花蛋九層塔蛋荷包蛋白飯,6,原味沙朗牛排美味牛肉片美味羊肉片美味豬肉片塔香三杯雞腿排蒜香雞腿排
u3yy/ye-dian-guo-shao-mian,2,False,,new-taipei-city,121.7714614868164,24.9864559173584,28,台式,"['麵食', '台式']",麵食台式,8,粥類【稀飯煮】粥類【白飯煮】湯類鍋燒麵雲吞類飯類小菜類涼拌小菜,65,廣東粥皮蛋瘦肉粥蝦仁瘦肉粥花枝瘦肉粥香菇瘦肉粥豬肝瘦肉粥玉米瘦肉粥吻仔魚粥香菇蔬菜粥蔬菜瘦肉粥蔬菜玉米粥香菇玉米粥海鮮粥虱目魚粥味噌湯味噌湯加蛋蛋花湯魚丸湯貢丸湯鮮蝦雲吞湯豬肝湯蛤仔湯海鮮湯虱目魚湯味噌三合一鍋燒意麵鍋燒烏龍麵鍋燒油麵鍋燒冬粉鍋燒雞絲麵乾雲吞【大10粒】乾雲吞【小6粒】紅油抄手【大10粒】紅油抄手【小6粒】魯肉飯【大】魯肉飯【小】雞肉飯【大】雞肉飯【小】雞魯飯【大】雞魯飯【小】滷蛋滷豆腐滷白菜滷豆皮滷筍絲滷油豆腐豆乾海帶燙青菜紅燒肉鯊魚煙肝連嘴邊肉蒜泥白肉滷大腸溏心蛋豆干絲海帶絲泡菜涼拌木耳涼拌素雞涼拌筍干涼拌豬耳朵皮蛋豆腐三色花生,6,皮蛋瘦肉粥鍋燒意麵鍋燒烏龍麵紅油抄手【大10粒】紅油抄手【小6粒】燙青菜
lvnh/bao-bao-mei-er-mei,1,True,,new-taipei-city,121.7714614868164,24.9864559173584,43,台式,"['早餐', '台式']",早餐台式,10,漢堡現烤三明治蛋餅中西餐點鐵板麵乳酪類法式吐司烤吐司炸類飲料類,115,蛋堡豬肉蛋堡香雞蛋堡火腿蛋堡肉鬆蛋堡起司蛋堡熱狗蛋堡培根蛋堡鮪魚蛋堡鮮蝦蛋堡豬排蛋堡燻雞蛋堡薯餅蛋堡起司豬排堡無骨雞排堡卡啦雞腿堡烤煎蛋三明治火腿蛋吐司肉鬆蛋吐司熱狗蛋吐司起司蛋吐司香雞蛋吐司玉米蛋吐司培根蛋吐司肉排蛋吐司鮪魚蛋吐司鮮蝦蛋吐司豬排蛋吐司燻雞蛋吐司薯餅蛋吐司起司豬排吐司無骨雞排吐司卡啦雞腿吐司一般總匯鮪魚總匯豬排總匯燻雞總匯卡啦雞總匯純蛋餅火腿蛋餅肉鬆蛋餅玉米蛋餅熱狗蛋餅培根蛋餅起司蛋餅雞排蛋餅肉排蛋餅鮪魚蛋餅薯餅蛋餅豬排蛋餅鮮蝦蛋餅燻雞蛋餅熱狗熱狗捲煎餃一口餃蘿蔔糕蔥仔餅蔥抓餅菠菜抓餅九層塔抓餅珍珠蔥肉餅蘑菇醬鐵板麵黑胡椒醬鐵板麵義大利醬鐵板麵韓式肉醬鐵板麵炒板條宮保雞丁麵打抛豬麵牛肉醬鐵板麵草莓乳酪藍莓乳酪巧克力乳酪奶酥乳酪花生乳酪奶油乳酪杏仁乳酪培根加蛋乳酪起司加蛋乳酪火腿加蛋乳酪鮪魚加蛋乳酪豬排加蛋乳酪燻雞加蛋乳酪原味法式吐司火腿法式吐司肉鬆法式吐司培根法式吐司起司法式吐司肉排法式吐司鮪魚法式吐司燻雞法式吐司豬排法式吐司烤草莓吐司烤藍莓吐司烤花生吐司烤巧克力吐司烤奶酥吐司烤奶油吐司烤香蒜吐司烤杏仁吐司烤海苔吐司烤芝麻吐司烤抹茶吐司薯餅薯條脆薯雞球雞塊紅茶奶茶鮮奶茶咖啡綠茶可樂柳橙汁,6,煎餃蘿蔔糕蘑菇醬鐵板麵義大利醬鐵板麵薯條雞塊
h17z/jin-bao-bei-mei-shi,2,True,,new-taipei-city,121.7714614868164,24.9864559173584,12,台式,"['麵食', '台式']",麵食台式,3,美食料理單點便當類,17,炒飯炒米粉炒麵炒板條魯肉飯油飯四神湯魚焿湯魯白菜嫩筍絲炸排骨1片炸排骨4片紅糟肉花生小魚干牛肉飯豬排炒麵豬排炒米粉,5,炸排骨1片紅糟肉牛肉飯豬排炒麵NANA
ymnu/tang-tang-yao-dun-pai-gu,2,False,,new-taipei-city,121.7714614868164,24.9864559173584,22,台式,['台式'],台式,5,熱炒類青菜類酥炸類湯類麵、飯類,43,如需加辣請備註【小辣/中辣/大辣】炒牛肉炒羊肉炒劍筍培根高麗菜炒螺肉炒山豬肉炒蛤蜊蚵仔蛋九層塔蛋紅燒豆腐川燙白蝦芹菜蟹肉芹菜透抽空心菜高麗菜水蓮娃娃菜黃金豆腐炸魚下巴炸柳葉魚炸蚵仔酥丁香魚花生炸土魠魚炸鹹酥雞炸鹹酥蝦龍珠花生炸斑鳩藥燉排骨蛤蜊湯青菜蛋花湯肉絲炒飯牛肉炒飯羊肉炒飯培根炒飯肉絲炒麵牛肉炒麵羊肉炒麵培根炒麵肉絲燴飯牛肉燴飯羊肉燴飯培根燴飯,4,炒牛肉炒劍筍炸蚵仔酥NANANA
x4oo/full-house-,2,False,,new-taipei-city,121.7714614868164,24.9864559173584,31,台式,"['台式', '火鍋']",台式火鍋,8,「可口可樂」安心點套餐專區高級肉品鍋頂級海鮮鍋養生素食鍋雙人豪華海陸套餐肉品單點區單點區飲料,112,「可口可樂」安心點套餐雞腿肉片鍋雪花羊肉鍋紐西蘭嫩肩羊肉鍋櫻桃鴨肉鍋本地梅花豬肉鍋本地溫體培根豬肉鍋本地溫體松阪豬肉鍋伊比利豬鍋美國冷藏熟成板腱牛肉鍋美國冷藏熟成培根牛肉鍋美國冷藏熟成雪花牛肉鍋美國PR霜降牛肉鍋美國PR胭脂牛肉鍋澳洲冷藏熟成頂級肋眼鍋安格斯黑牛無骨牛小排鍋美國冷藏熟成老饕牛肉鍋澳洲和牛翼板和牛鍋新鮮蛤蜊鍋極品鯛魚鍋汶萊黑鑽蝦鍋多利魚片鍋金目鱸魚鍋鯛魚蛤蜊鍋鮮活大蛤鍋海蝦蛤蜊鍋軟絲蛤蜊鍋綜合魚片鍋干貝蛤蜊鍋海蝦干貝魚片鍋黑虎海蝦鍋八品海鮮船鍋巨海草蝦鍋七彩龍蝦蛤蜊鍋和牛龍蝦干貝蛤蜊鍋養生素食鍋雙人豪華海陸套餐A雙人豪華海陸套餐B雙人豪華海陸套餐C雞腿肉片雪花羊肉嫩肩羊肉櫻桃鴨肉梅花豬肉本地溫體培根豬肉本地溫體松阪豬肉伊比利豬肉美國冷藏熟成板腱牛肉美國冷藏熟成培根牛肉美國冷藏熟成雪花牛肉美國PR霜降牛肉美國PR胭脂牛肉澳洲冷藏熟成頂級肋眼莎朗牛肉安格斯黑牛無骨牛小排美國冷藏熟成老饕牛肉澳洲和牛翼板白飯冬粉泡麵有機蛋烏龍麵小貢丸【5顆】豆皮【5個】鑫鑫腸【5條】金針菇魚餃【5個】燕餃【5個】蝦餃【5個】黃金魚蛋【5顆】蛋餃【4個】甜不辣條【5條】板豆腐【5個】高麗菜黑木耳美白菇秀針菇蟳味棒【5個】凍豆腐【6個】麻吉燒【5個】鱈魚湯包【5個】泡菜玉米南瓜大黃瓜九層塔花枝丸【5個】花枝漿【1個】香菇牛蕃茄排骨酥【5個】芋泥貢丸【5個】魚包蛋【5個】龍蝦沙拉【5個】炸芋角玉米筍蝦仁漿綜合餃日本干貝【1個】鮮蔬菜盤鯛魚片多利魚片汶萊黑鑽蝦蛤蜊野生活凍七彩龍蝦杏鮑菇鵝白菜小香腸地瓜丸鱈魚丸松阪起司雪碧蘋果汁可樂,6,雞腿肉片鍋本地梅花豬肉鍋美國冷藏熟成板腱牛肉鍋美國冷藏熟成培根牛肉鍋美國冷藏熟成雪花牛肉鍋極品鯛魚鍋
jktu/ba-ba-xiao-huo-guo-xin-bei-ban-qiao-song-bo-dian,3,True,ba-ba-xiao-huo-guo,new-taipei-city,121.7714614868164,24.9864559173584,6,台式,"['台式', '火鍋']",台式火鍋,1,鍋類,8,番茄鍋泡菜鍋牛奶鍋南瓜鍋起司鍋濃郁咖哩鍋麻辣鍋沙茶鍋,1,NANANANANANA
a3ar/chuan-zui-xiang-ma-la-tang-lu-wei-xin-bei-tu-cheng-jin-cheng-dian,2,True,,new-taipei-city,121.7714614868164,24.9864559173584,47,台式,"['台式', '火鍋']",台式火鍋,4,鮮食類蔬菜類麵食類16元商品,110,口味調整 (如無調整將以黃金比例出餐)麵一律分開裝鯛魚牛肉片豬肉片羊肉片大腸麻糬燒黃金蛋鑫鑫腸香菇貢丸魚餃蛋餃水晶餃米血糕蟹肉棒甜不辣豆皮麻辣豆腐招牌鴨血牛蒡甜不辣魚卵卷竹輪鱈魚豆腐百頁豆腐豬皮大豆皮花生鴨肉丸大黑豆干蛋白韓式年糕炸豆包嫩油豆腐花干貢丸九層花枝生豆包蒟蒻片鴨心芹菜貢丸芋心德式香腸花枝丸芋香貢丸芋粿巧牛肉丸墨魚丸紅燒肉龍蝦丸鮮魷魚高麗菜捲北海貝雞肉片麻辣湯底一份豬耳朵豬舌豬頭皮鴨胗大腸頭牛肚豬腱肉鴨腸高麗菜金針菇黑木耳玉米筍芋頭塊大陸妹花椰菜A菜地瓜葉空心菜娃娃菜菠菜香菇杏鮑菇雪白菇秀珍菇水蓮洋蔥豆芽菜王子麵寬冬粉張君雅小妹妹關廟麵冬粉刀削拉麵蔬菜拉麵蒸煮拉麵蒸煮麵鍋燒意麵寬版王子麵手打烏龍麵媽媽拉麵韓國Q拉麵韓國辛拉麵芋簽條素腰花凍豆腐鳥蛋白蘿蔔黑輪蒟蒻絲三角豆腐大海帶芝司燒龍蝦沙拉魚包蛋五香豆干,6,甜不辣麻辣豆腐招牌鴨血大豆皮高麗菜花椰菜
p5et/di-wang-shi-bu-xin-bei-tu-cheng-dian,3,False,di-wang-shi-bu,new-taipei-city,121.7714614868164,24.9864559173584,15,台式,"['台式', '火鍋']",台式火鍋,4,薑母鴨套餐胡椒豬肚雞套餐松露雞套餐烏蔘雞套餐,14,所有套餐內容恕不更換品項食材皆為生食，不提供烹煮薑母鴨套餐【1至2人份｜獨家餐點】薑母鴨套餐【2至3人份｜獨家餐點】薑母鴨套餐【4至6人份｜獨家餐點】胡椒豬肚雞套餐【1~2人份】胡椒豬肚雞套餐【2~3人份】胡椒豬肚雞套餐【4~6人份】松露雞套餐【1至2人份｜獨家餐點】松露雞套餐【2至3人份｜獨家餐點】松露雞套餐【4至6人份｜獨家餐點】鳥蔘雞套餐【1至2人份｜獨家餐點】鳥蔘雞套餐【2至3人份｜獨家餐點】鳥蔘雞套餐【4至6人份｜獨家餐點】,5,薑母鴨套餐【1至2人份｜獨家餐點】薑母鴨套餐【2至3人份｜獨家餐點】鳥蔘雞套餐【1至2人份｜獨家餐點】鳥蔘雞套餐【2至3人份｜獨家餐點】NANA
g6jb/qqfan-tuan-wu,2,False,,new-taipei-city,121.7714614868164,24.9864559173584,64,台式,"['早餐', '台式']",早餐台式,10,【pro】專區商品折扣飯糰系列蛋餅系列鐵板麵系列果醬吐司類薄片饅頭和包子系列蔥抓餅系列點心類海鮮鍋燒系列飲料系列,115,紅茶【冷】半鹹甜飯糰招牌飯糰素飯糰小魚乾飯糰花生甜飯糰紫米招牌飯糰蜜汁柴魚飯糰培根飯糰火腿飯糰起司飯糰香腸飯糰泡菜飯糰魯蛋飯糰鮪魚飯糰玉米飯糰韓式雞腿飯糰黑胡椒豬排飯糰爌肉飯糰熱狗飯糰海苔飯糰檸檬雞柳飯糰原味蛋餅肉鬆蛋餅培根蛋餅起司蛋餅火腿蛋餅鮪魚蛋餅香腸蛋餅豬排蛋餅燻雞蛋餅韓式雞腿蛋餅芋泥肉鬆蛋餅熱狗蛋餅蛋餅夾油條九層塔蛋餅泡菜蛋餅（辣）薯餅蛋餅蘑菇麵套餐黑胡椒麵套餐奶油培根麵套餐義大利紅醬套餐宮保雞丁麵套餐草莓吐司花生巧克力椰香奶酥蒜香饅頭蔥蛋饅頭火腿蛋饅頭培根蛋饅頭菜脯蛋饅頭九層塔蛋饅頭起司蛋饅頭泡菜蛋饅頭豬排蛋饅頭肉鬆蛋饅頭燻雞蛋饅頭韓式雞腿蛋黑糖花捲加蛋饅頭玉米蛋刈包肉包菜包饅頭蔥抓餅蔥抓餅加蛋蔥抓餅九層塔蛋蔥抓餅菜脯蛋蔥抓餅培根蛋蔥抓餅火腿蛋蔥抓餅起司蛋蔥抓餅鮪魚蛋蔥抓餅玉米蛋蔥抓餅豬排蛋蔥抓餅燻雞蛋蔥抓餅泡菜蛋蔥抓餅香腸蛋蔥抓餅熱狗蛋蔥抓餅韓式雞腿蛋蔥抓餅起司蛋蘿蔔糕小熱狗菜脯蛋九層塔蛋玉米蛋荷包蛋葱蛋豬排脆薯黃金地瓜脆薯地瓜QQ球（10個）薯餅（2片）雞塊【5個】薯條（細）檸檬雞柳條（3條）玉米布丁酥（5個）薯球雞米花（10個）三角薯餅（5個）海鮮鍋燒意麵海鮮鍋燒烏龍麵海鮮鍋燒雞絲麵海鮮鍋燒王子麵豆漿（非基因改造）清漿（非基因改造黃豆）米漿混合漿薏仁漿黑豆漿紅茶豆漿鮮奶茶特調咖啡鴛鴦奶茶紅茶奶茶,6,招牌飯糰紫米招牌飯糰魯蛋飯糰蘿蔔糕海鮮鍋燒意麵鮮奶茶
